time/fps,Episode,time/time_elapsed,time/total_timesteps,Reward,train/approx_kl,train/clip_range,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/learning_rate,Loss
255,936,366,93600,5010.0,0.0014496781,0.2,9350.0,0.0,-0.0095684071042342,171832.72265625,-1.549236422777176,1.1920928955078125e-07,0.0003,80550.0859375
255,937,366,93700,2752.0,0.0005024888,0.2,9360.0,0.0,0.0014078937674639,573707.9625,-1.5375328540802002,0.0,0.0003,340927.0
255,938,367,93800,4907.0,0.0013938271,0.2,9370.0,0.0,-0.0080488447907555,106448.12109375,-1.6052285730838776,0.0,0.0003,47567.38671875
255,939,367,93900,3185.0,0.000594034,0.2,9380.0,0.0,-0.0006549264064688,495274.5796875,-1.518748152256012,0.0,0.0003,254474.375
255,940,367,94000,3006.0,0.0004295672,0.2,9390.0,0.0,-0.0030535168072674,185906.24140625,-1.5340700685977935,1.788139343261719e-07,0.0003,92140.2734375
255,941,368,94100,2655.0,0.00041465534,0.2,9400.0,0.0,-0.0030640726203273,173420.69765625,-1.603651660680771,1.1920928955078125e-07,0.0003,73859.0859375
255,942,368,94200,4251.0,0.0005420869,0.2,9410.0,0.0,-0.0038052406805945,106997.49609375,-1.5702107787132262,0.0,0.0003,57324.88671875
255,943,369,94300,3134.0,0.0003067149,0.2,9420.0,0.0,-0.0025441189540288,384833.60625,-1.6086601197719574,0.0,0.0003,165916.8125
255,944,369,94400,5370.0,0.0009390835,0.2,9430.0,0.0,-0.0061167727966676,220213.31328125,-1.5578238725662232,-1.1920928955078125e-07,0.0003,110823.0859375
255,945,369,94500,2704.0,0.00045806004,0.2,9440.0,0.0,-0.0027389942624722,506410.8515625,-1.5774441599845883,0.0,0.0003,225233.5625
255,946,370,94600,2828.0,0.00017729981,0.2,9450.0,0.0,-0.0018939657980808,173203.88203125,-1.5877101004123688,-1.1920928955078125e-07,0.0003,77625.1328125
255,947,370,94700,3663.0,0.00041481428,0.2,9460.0,0.0,-0.0032672837252903,132400.878515625,-1.5469675183296203,1.1920928955078125e-07,0.0003,84135.875
255,948,371,94800,4414.0,0.0004945518,0.2,9470.0,0.0,-0.0040965254545881,388278.02734375,-1.5512654840946198,1.1920928955078125e-07,0.0003,227074.9375
255,949,371,94900,3921.0,0.00055135734,0.2,9480.0,0.0,-0.0057047794412937,491186.3765625,-1.5614843130111695,0.0,0.0003,271670.65625
255,950,371,95000,2586.0,0.0004585563,0.2,9490.0,0.0,-0.0041193182732058,281798.890625,-1.538234180212021,0.0,0.0003,134183.34375
255,951,372,95100,5851.0,0.0005472722,0.2,9500.0,0.0,-0.0029531409600167,171735.543359375,-1.546500462293625,0.0,0.0003,74439.3515625
255,952,372,95200,2482.0,8.800947e-05,0.2,9510.0,0.0,-0.000656030535174,860370.80625,-1.5502688527107238,0.0,0.0003,510402.4375
255,953,372,95300,3811.0,0.00053621526,0.2,9520.0,0.0,-0.003941714396933,105513.63671875,-1.5431364476680756,0.0,0.0003,49760.9609375
255,954,373,95400,4361.0,0.00021201465,0.2,9530.0,0.0,-0.0017105157414334,312296.89453125,-1.5582163989543916,1.1920928955078125e-07,0.0003,140827.8125
255,955,373,95500,3659.0,0.00033187383,0.2,9540.0,0.0,-0.0027668496191836,571162.540625,-1.4699960231781006,0.0,0.0003,334569.9375
255,956,374,95600,3231.0,0.00015522385,0.2,9550.0,0.0,-0.0023511177729233,340637.13359375,-1.5185964822769165,5.960464477539064e-08,0.0003,212770.1875
255,957,374,95700,3392.0,0.00073700247,0.2,9560.0,0.0,-0.0067054457536869,197419.41328125,-1.5364964604377749,0.0,0.0003,90178.7734375
255,958,374,95800,4178.0,0.001558745,0.2,9570.0,0.0,-0.0085554302611853,171211.46953125,-1.4604015231132508,0.0,0.0003,87160.8828125
255,959,375,95900,3647.0,0.0009134416,0.2,9580.0,0.0,-0.0057830883248243,442256.9,-1.461092209815979,0.0,0.0003,211052.5625
255,960,375,96000,2304.0,0.00080385804,0.2,9590.0,0.0,-0.0048435518256155,243314.540625,-1.504204648733139,0.0,0.0003,140136.921875
255,961,376,96100,3500.0,0.0013538229,0.2,9600.0,0.0,-0.0074977088272135,153560.231640625,-1.5514725029468537,0.0,0.0003,77070.0703125
255,962,376,96200,3114.0,0.00012349777,0.2,9610.0,0.0,0.0011363416961103,289963.35390625,-1.5055163383483887,1.788139343261719e-07,0.0003,132781.796875
255,963,376,96300,4403.0,0.0003074953,0.2,9620.0,0.0,-0.0026594562892569,156208.142578125,-1.5102579712867736,1.788139343261719e-07,0.0003,65097.56640625
255,964,377,96400,8787.0,0.00029599585,0.2,9630.0,0.0,-0.0029344203710934,315579.96015625,-1.5353048264980316,5.960464477539064e-08,0.0003,124103.453125
255,965,377,96500,3725.0,0.00018671797,0.2,9640.0,0.0,-0.0014111558623881,2277054.43125,-1.600412255525589,1.1920928955078125e-07,0.0003,1068654.625
255,966,378,96600,2669.0,0.00041553628,0.2,9650.0,0.0,-0.0042092417346793,292202.290625,-1.575584101676941,-1.1920928955078125e-07,0.0003,140793.046875
255,967,378,96700,4993.0,0.00036543765,0.2,9660.0,0.0,-0.0031656911494792,118183.051171875,-1.4910628974437714,1.788139343261719e-07,0.0003,61756.11328125
255,968,378,96800,5486.0,0.00021958636,0.2,9670.0,0.0,-0.0016043533767515,916833.084375,-1.5233253717422486,-2.384185791015625e-07,0.0003,386387.625
255,969,379,96900,3726.0,0.000112608854,0.2,9680.0,0.0,-0.0018300349505807,753995.228125,-1.51824551820755,1.788139343261719e-07,0.0003,338870.15625
255,970,379,97000,2869.0,0.00037626864,0.2,9690.0,0.0,-0.002764025948818,319837.3796875,-1.5819105446338653,1.1920928955078125e-07,0.0003,158885.203125
255,971,379,97100,2914.0,0.00044324942,0.2,9700.0,0.0,-0.0040287834137416,198154.29765625,-1.530670964717865,7.748603820800781e-07,0.0003,86412.7734375
255,972,380,97200,3626.0,0.0006340732,0.2,9710.0,0.0,-0.0026835616197786,167429.2921875,-1.5434267282485965,0.0,0.0003,72162.9140625
255,973,380,97300,2177.0,0.00015838133,0.2,9720.0,0.0,-0.0013361772340431,241263.6796875,-1.562114030122757,0.0,0.0003,131774.65625
255,974,381,97400,3388.0,0.0003799047,0.2,9730.0,0.0,-0.0036687803378299,128536.823828125,-1.5678548395633698,0.0,0.0003,73241.21875
255,975,381,97500,4382.0,0.0005054574,0.2,9740.0,0.0,-0.003988591090524,275677.57890625,-1.5368349373340606,-1.1920928955078125e-07,0.0003,151180.546875
255,976,381,97600,4283.0,0.00029998418,0.2,9750.0,0.0,-0.0016195802281799,446587.790625,-1.5595479249954225,0.0,0.0003,236830.640625
255,977,382,97700,3446.0,0.00047658768,0.2,9760.0,0.0,-0.0047258751073968,401402.4578125,-1.5500382423400878,0.0,0.0003,201405.90625
255,978,382,97800,4591.0,0.00010165479,0.2,9770.0,0.0,-0.0008694421907421,203269.24375,-1.5269262552261351,0.0,0.0003,94433.2421875
255,979,383,97900,3729.0,0.0001869332,0.2,9780.0,0.0,-0.0021457299398207,528646.1140625,-1.527422684431076,0.0,0.0003,228044.859375
255,980,383,98000,3747.0,0.00018433352,0.2,9790.0,0.0,-0.00214765773635,312685.63984375,-1.5658888280391694,-1.1920928955078125e-07,0.0003,144161.0
255,981,383,98100,3070.0,0.0005073696,0.2,9800.0,0.0,-0.0042515631377682,418372.8046875,-1.5792874991893768,6.556510925292969e-07,0.0003,184073.5625
255,982,384,98200,3414.0,0.0008234576,0.2,9810.0,0.0,-0.0052169824019074,213405.50390625,-1.5192618668079376,0.0,0.0003,98722.96875
255,983,384,98300,3028.0,0.0001222483,0.2,9820.0,0.0,-0.0010179799570323,261475.49765625,-1.5403480052947998,0.0,0.0003,116321.75
255,984,384,98400,3633.0,0.0003656174,0.2,9830.0,0.0,-0.0031270633407984,180344.8375,-1.5087868511676787,1.1920928955078125e-07,0.0003,91073.8125
255,985,385,98500,4245.0,0.00052742235,0.2,9840.0,0.0,-0.0042147980602749,255902.1296875,-1.5631087243556976,5.960464477539064e-08,0.0003,151330.4375
255,986,385,98600,2521.0,0.00048790505,0.2,9850.0,0.0,-0.0034379848738353,331294.97109375,-1.5599976122379302,0.0,0.0003,159167.8125
255,987,386,98700,3748.0,0.0003259927,0.2,9860.0,0.0,-0.002996959367465,118564.246484375,-1.581361675262451,0.0,0.0003,49683.47265625
255,988,386,98800,4141.0,0.00023176469,0.2,9870.0,0.0,-0.0022605237648122,325980.92109375,-1.5663267612457277,1.1920928955078125e-07,0.0003,174025.703125
255,989,386,98900,3146.0,8.16563e-05,0.2,9880.0,0.0,-0.000578171557936,511796.290625,-1.5056631326675416,3.5762786865234375e-07,0.0003,324398.53125
255,990,387,99000,3497.0,0.0003547744,0.2,9890.0,0.0,-0.0030464713883702,136089.437109375,-1.5374390840530396,0.0,0.0003,73347.5546875
255,991,387,99100,3360.0,0.0002303955,0.2,9900.0,0.0,-0.0020011481285109,269477.75703125,-1.545015186071396,5.960464477539064e-08,0.0003,136161.5625
255,992,387,99200,3550.0,0.00063206436,0.2,9910.0,0.0,-0.0042262883114744,295223.71953125,-1.5216171860694885,-1.1920928955078125e-07,0.0003,120816.7734375
255,993,388,99300,2082.0,0.00062459393,0.2,9920.0,0.0,-0.0024050444066233,272530.30546875,-1.51363006234169,0.0,0.0003,78049.5625
255,994,388,99400,4165.0,0.0035400132,0.2,9930.0,0.0055555556900799,-0.0128894669622241,74185.580859375,-1.5020067512989044,0.0,0.0003,41697.12890625
255,995,389,99500,3263.0,0.0016624235,0.2,9940.0,0.0,-0.0080658885766752,436707.8546875,-1.5209887623786926,-2.384185791015625e-07,0.0003,193053.84375
255,996,389,99600,4379.0,0.0007673348,0.2,9950.0,0.0,-0.004006319779728,228282.47890625,-1.5308751106262206,0.0,0.0003,116762.2734375
255,997,389,99700,3364.0,0.00017613903,0.2,9960.0,0.0,-0.0018063646755763,387643.9140625,-1.55572909116745,-1.1920928955078125e-07,0.0003,179297.390625
255,998,390,99800,3669.0,0.0012862573,0.2,9970.0,0.0,-0.0092599499647349,176240.696875,-1.5710152685642242,5.960464477539064e-08,0.0003,94784.4765625
255,999,390,99900,3847.0,0.00047823478,0.2,9980.0,0.0,-0.0011126564249934,299395.115625,-1.6035055935382845,0.0,0.0003,159618.140625
255,1000,391,100000,4091.0,0.00046331994,0.2,9990.0,0.0,-0.0039991708425077,271611.284375,-1.542995011806488,-1.1920928955078125e-07,0.0003,156215.546875
255,1001,391,100100,3338.0,0.0001554279,0.2,10000.0,0.0,-0.0011229592107042,391721.24375,-1.573188728094101,0.0,0.0003,200566.203125
255,1002,391,100200,3798.0,0.0003374892,0.2,10010.0,0.0,-0.0023781453659466,236035.03984375,-1.5506611168384552,0.0,0.0003,110964.484375
255,1003,392,100300,3879.0,0.00021507771,0.2,10020.0,0.0,-0.0020940795569913,231928.24453125,-1.540368276834488,1.1920928955078125e-07,0.0003,114703.578125
255,1004,392,100400,3488.0,0.00066671823,0.2,10030.0,0.0,-0.0041403007351618,325203.1734375,-1.5530674457550049,2.384185791015625e-07,0.0003,139394.203125
255,1005,393,100500,3393.0,0.0002818423,0.2,10040.0,0.0,-0.0014601773586036,186323.66328125,-1.5537233412265778,2.384185791015625e-07,0.0003,95091.5859375
255,1006,393,100600,3639.0,0.00063879194,0.2,10050.0,0.0,-0.0044552592622494,264830.69375,-1.5280816197395324,0.0,0.0003,134254.859375
255,1007,393,100700,2947.0,0.00037354225,0.2,10060.0,0.0,-0.0022054222979932,270338.05625,-1.566543161869049,0.0,0.0003,126514.046875
255,1008,394,100800,3535.0,0.0011302577,0.2,10070.0,0.0,-0.0063703135813511,152718.801953125,-1.5115711033344268,-1.1920928955078125e-07,0.0003,76092.4921875
255,1009,394,100900,2176.0,0.0005637254,0.2,10080.0,0.0,-0.001991322788308,293379.2609375,-1.6048733294010162,-1.1920928955078125e-07,0.0003,174422.265625
255,1010,394,101000,3205.0,0.0008520569,0.2,10090.0,0.0,-0.0046183191188902,79405.548828125,-1.519374316930771,0.0,0.0003,42870.80078125
255,1011,395,101100,1802.0,0.0002622146,0.2,10100.0,0.0,-0.0013020916034292,274265.853125,-1.519081699848175,3.5762786865234375e-07,0.0003,136077.96875
255,1012,395,101200,3964.0,0.001023574,0.2,10110.0,0.0,-0.0045486233510018,62151.191796875,-1.4306431651115417,2.384185791015625e-07,0.0003,28224.41796875
255,1013,396,101300,3620.0,0.0006972519,0.2,10120.0,0.0,-0.0037505232321564,345948.2515625,-1.5360851764678956,-1.1920928955078125e-07,0.0003,181415.421875
255,1014,396,101400,3364.0,0.000120022334,0.2,10130.0,0.0,-0.0011206947343453,396191.2140625,-1.4919631242752076,0.0,0.0003,208826.46875
255,1015,396,101500,3492.0,0.0005321432,0.2,10140.0,0.0,-0.0050005040225187,241407.36484375,-1.5399503052234649,0.0,0.0003,92478.5390625
255,1016,397,101600,4066.0,0.0005209951,0.2,10150.0,0.0,-0.0036341927938337,300216.7875,-1.4575747191905974,-1.1920928955078125e-07,0.0003,142896.21875
255,1017,397,101700,4477.0,0.00030250236,0.2,10160.0,0.0,-0.0029016024638622,260196.246875,-1.49611074924469,0.0,0.0003,128315.2265625
255,1018,397,101800,3070.0,0.00019588022,0.2,10170.0,0.0,-0.0021614949007926,410848.65,-1.5235704898834228,1.788139343261719e-07,0.0003,185888.25
255,1019,398,101900,3546.0,0.0003611997,0.2,10180.0,0.0,-0.003346373362001,181154.56171875,-1.4788821160793304,-2.384185791015625e-07,0.0003,84276.6328125
255,1020,398,102000,3491.0,0.0004989911,0.2,10190.0,0.0,-0.0043233371572569,264266.59921875,-1.522010898590088,0.0,0.0003,131147.5
255,1021,399,102100,2833.0,0.00037677746,0.2,10200.0,0.0,-0.0025920600950485,218432.68515625,-1.4477753162384033,2.980232238769531e-07,0.0003,123656.8671875
255,1022,399,102200,3635.0,0.0015984209,0.2,10210.0,0.0,-0.0088301161329582,139716.039453125,-1.5525262236595154,-1.1920928955078125e-07,0.0003,77145.515625
255,1023,399,102300,3361.0,0.00087065937,0.2,10220.0,0.0,-0.0042744341495563,234031.35546875,-1.5139517068862915,0.0,0.0003,131603.828125
255,1024,400,102400,3397.0,0.000378042,0.2,10230.0,0.0,-0.0040268473601827,184884.17265625,-1.4731303334236143,0.0,0.0003,105545.90625
255,1025,400,102500,3745.0,0.00041276647,0.2,10240.0,0.0,-0.0035283302673633,207224.12421875,-1.5825295507907868,0.0,0.0003,105693.15625
255,1026,400,102600,3078.0,0.001207996,0.2,10250.0,0.0,-0.0043778540450148,328470.6609375,-1.5273418843746185,0.0,0.0003,194797.015625
255,1027,401,102700,3281.0,0.0003079049,0.2,10260.0,0.0,-0.0012494360703385,153917.843359375,-1.5286134481430054,5.960464477539064e-08,0.0003,52488.9765625
255,1028,401,102800,4133.0,0.0007952406,0.2,10270.0,0.0,-0.0039434282516594,165430.152734375,-1.5441518902778626,1.1920928955078125e-07,0.0003,89381.3984375
255,1029,402,102900,2965.0,9.854826e-05,0.2,10280.0,0.0,-0.0010760320808913,329991.47421875,-1.4814637362957002,0.0,0.0003,149513.25
255,1030,402,103000,4734.0,0.00095370534,0.2,10290.0,0.0,-0.0048725916523835,233648.634375,-1.503171169757843,0.0,0.0003,122726.2421875
255,1031,402,103100,3415.0,0.0005933114,0.2,10300.0,0.0,-0.0031312800449086,605981.484375,-1.4890386462211609,5.960464477539064e-08,0.0003,337311.71875
255,1032,403,103200,3239.0,0.00017630588,0.2,10310.0,0.0,-0.0025102776714447,261051.48515625,-1.4444546699523926,2.384185791015625e-07,0.0003,139357.75
255,1033,403,103300,3404.0,0.00045904817,0.2,10320.0,0.0,-0.003951645622692,210113.86953125,-1.4465195178985597,1.1920928955078125e-06,0.0003,99570.9921875
255,1034,403,103400,3183.0,0.0003502359,0.2,10330.0,0.0,-0.0038187563590327,305701.890625,-1.4909467935562133,0.0,0.0003,148693.90625
255,1035,404,103500,2663.0,0.0010645259,0.2,10340.0,0.0,-0.0053565136709949,192259.14765625,-1.4394407272338867,0.0,0.0003,85451.6875
255,1036,404,103600,4051.0,0.00038672722,0.2,10350.0,0.0,-0.0025845799180387,137462.8140625,-1.4457712352275849,3.5762786865234375e-07,0.0003,76558.296875
255,1037,405,103700,3357.0,0.00028665143,0.2,10360.0,0.0,-0.0027472623525682,424753.6,-1.452544343471527,-2.384185791015625e-07,0.0003,245435.53125
255,1038,405,103800,4246.0,0.00015906736,0.2,10370.0,0.0,-0.0016437357906397,192182.38671875,-1.4861420214176178,5.960464477539064e-08,0.0003,81935.328125
255,1039,405,103900,4134.0,0.000483949,0.2,10380.0,0.0,-0.0034743634515507,390314.046875,-1.471930193901062,0.0,0.0003,180473.984375
255,1040,406,104000,3673.0,0.00021558286,0.2,10390.0,0.0,-0.0019321007263897,408257.6109375,-1.4797322392463683,2.384185791015625e-07,0.0003,214756.0625
256,1041,406,104100,2899.0,0.00025617838,0.2,10400.0,0.0,-0.0014816963870543,292176.89296875,-1.505609291791916,2.384185791015625e-07,0.0003,149839.0625
256,1042,407,104200,4390.0,8.538712e-05,0.2,10410.0,0.0,-0.0009551951219691,183394.409765625,-1.4601197421550751,0.0,0.0003,81581.8828125
256,1043,407,104300,3414.0,0.00024995988,0.2,10420.0,0.0,-0.002741904285358,358740.7546875,-1.475226783752441,0.0,0.0003,178519.453125
256,1044,407,104400,3431.0,0.0002172879,0.2,10430.0,0.0,-0.0015354314586147,243373.890625,-1.5154988765716553,-1.1920928955078125e-07,0.0003,133056.203125
256,1045,408,104500,3883.0,0.0010033743,0.2,10440.0,0.0,-0.0050952248231624,251045.71015625,-1.4958464205265043,1.1920928955078125e-07,0.0003,137393.0
256,1046,408,104600,3606.0,0.0005195064,0.2,10450.0,0.0,-0.0030288155638118,226840.6265625,-1.4232035875320437,1.1920928955078125e-07,0.0003,108570.8671875
256,1047,408,104700,3429.0,0.00027088734,0.2,10460.0,0.0,-0.0020914158201776,227851.58984375,-1.4976722955703736,4.172325134277344e-07,0.0003,123715.1875
256,1048,409,104800,3526.0,0.0003909577,0.2,10470.0,0.0,-0.0029474377266524,276944.41015625,-1.4267042458057404,1.788139343261719e-07,0.0003,118846.96875
256,1049,409,104900,4224.0,0.0011361333,0.2,10480.0,0.0,-0.0067484757644706,298913.403125,-1.4384981215000152,0.0,0.0003,166922.0
256,1050,410,105000,3606.0,0.00065314514,0.2,10490.0,0.0,-0.0037257009062159,307467.28359375,-1.481644368171692,-1.1920928955078125e-07,0.0003,136279.203125
256,1051,410,105100,4284.0,0.0013936034,0.2,10500.0,0.0,-0.0079547427332727,236682.51640625,-1.4807239472866058,0.0,0.0003,121494.0234375
256,1052,410,105200,2638.0,0.0005106462,0.2,10510.0,0.0,-0.0027091154588561,369212.65,-1.4995272397994994,0.0,0.0003,191902.5625
256,1053,411,105300,2458.0,0.00075105426,0.2,10520.0,0.0,-0.0049356132860339,136835.05703125,-1.4788498401641843,-1.1920928955078125e-07,0.0003,69996.96875
256,1054,411,105400,4350.0,0.0014086247,0.2,10530.0,0.0,-0.006215702217014,93705.12265625,-1.457614690065384,1.788139343261719e-07,0.0003,43897.69921875
256,1055,412,105500,4147.0,0.0007451504,0.2,10540.0,0.0,-0.0029229452506115,365101.67890625,-1.4661590874195098,2.384185791015625e-07,0.0003,153620.984375
256,1056,412,105600,3619.0,0.0007312832,0.2,10550.0,0.0,-0.0049559202998352,370371.7921875,-1.469200360774994,0.0,0.0003,193949.453125
256,1057,412,105700,2296.0,0.0004957794,0.2,10560.0,0.0,-0.0037782134331791,246519.55546875,-1.4453137576580048,-1.1920928955078125e-07,0.0003,136151.578125
256,1058,413,105800,3590.0,0.0008746014,0.2,10570.0,0.0,-0.005717734216887,75892.8693359375,-1.5111185967922212,1.1920928955078125e-07,0.0003,39375.74609375
256,1059,413,105900,5435.0,0.0003509507,0.2,10580.0,0.0,-0.00284309340459,243733.41015625,-1.4303489744663238,1.788139343261719e-07,0.0003,136736.78125
256,1060,413,106000,3326.0,9.70478e-05,0.2,10590.0,0.0,-0.0014032761982889,930278.23125,-1.3622587025165558,1.788139343261719e-07,0.0003,390557.71875
256,1061,414,106100,3272.0,0.00022194778,0.2,10600.0,0.0,-0.0020888297898636,222713.721875,-1.4469659566879272,0.0,0.0003,106990.9921875
256,1062,414,106200,3354.0,0.00021005695,0.2,10610.0,0.0,-0.0026881583748036,230725.92421875,-1.3841590344905854,1.1920928955078125e-07,0.0003,124406.046875
256,1063,415,106300,2974.0,0.0005513368,0.2,10620.0,0.0,-0.003583574035656,243180.325,-1.4386784315109251,0.0,0.0003,112660.5078125
256,1064,415,106400,4324.0,0.0004500474,0.2,10630.0,0.0,-0.0025955704164516,178542.6515625,-1.4436892330646516,5.960464477539064e-08,0.0003,95039.2265625
256,1065,415,106500,2599.0,0.00016200621,0.2,10640.0,0.0,-0.0020880321899312,436384.628125,-1.4689439058303833,2.384185791015625e-07,0.0003,181661.59375
256,1066,416,106600,2467.0,0.001235082,0.2,10650.0,0.0,-0.0064051704093799,120701.4421875,-1.444882184267044,5.364418029785156e-07,0.0003,56618.93359375
256,1067,416,106700,2330.0,0.0012954252,0.2,10660.0,0.0,-0.0059839945383828,215006.007421875,-1.488845908641815,1.1920928955078125e-07,0.0003,149292.671875
256,1068,416,106800,4620.0,0.0005712588,0.2,10670.0,0.0,-0.0031976960102838,97713.4984375,-1.3792858123779297,1.1920928955078125e-07,0.0003,50253.7265625
256,1069,417,106900,6890.0,0.000114981856,0.2,10680.0,0.0,-0.0002644469790539,591158.0625,-1.4261434495449066,0.0,0.0003,235898.953125
256,1070,417,107000,3038.0,2.3426437e-05,0.2,10690.0,0.0,-0.0010681066903998,1629124.59375,-1.4064608693122864,5.960464477539064e-08,0.0003,816097.5
256,1071,418,107100,2784.0,0.00026619202,0.2,10700.0,0.0,-0.0030676812898491,180114.25078125,-1.4548660516738892,8.940696716308594e-07,0.0003,96263.515625
256,1072,418,107200,4654.0,0.0007958807,0.2,10710.0,0.0,-0.0042894672056718,179410.9578125,-1.4195271909236908,-2.384185791015625e-07,0.0003,85529.546875
256,1073,418,107300,5038.0,0.00051845156,0.2,10720.0,0.0,-0.0040993975591845,504442.265625,-1.4651936292648315,-1.1920928955078125e-07,0.0003,263568.59375
256,1074,419,107400,2891.0,0.00017656313,0.2,10730.0,0.0,-0.0009451606529182,432491.828125,-1.4252508223056792,1.1920928955078125e-07,0.0003,191467.21875
256,1075,419,107500,3445.0,0.0004478844,0.2,10740.0,0.0,-0.0044107510222602,153278.653515625,-1.3874881267547607,2.384185791015625e-07,0.0003,80344.8515625
256,1076,420,107600,3561.0,0.0004213723,0.2,10750.0,0.0,-0.0037080985584907,233978.2578125,-1.4035241901874542,2.980232238769531e-07,0.0003,123332.53125
256,1077,420,107700,4269.0,0.00072911376,0.2,10760.0,0.0,-0.0050822889203118,271010.25,-1.437510222196579,0.0,0.0003,142486.625
256,1078,420,107800,2323.0,0.0005124871,0.2,10770.0,0.0,-0.0038919433380215,384243.2328125,-1.378154706954956,3.5762786865234375e-07,0.0003,214906.34375
256,1079,421,107900,4106.0,0.0006985987,0.2,10780.0,0.0,-0.0050530644002719,76617.31015625,-1.3796832859516144,1.132488250732422e-06,0.0003,43165.6640625
256,1080,421,108000,3086.0,0.0008337288,0.2,10790.0,0.0,-0.0052407098504772,315051.03125,-1.4479782581329346,-2.384185791015625e-07,0.0003,144730.9375
256,1081,421,108100,2296.0,0.0008881949,0.2,10800.0,0.0,-0.0039162819768534,145392.852734375,-1.4732895016670229,7.748603820800781e-07,0.0003,66743.6015625
256,1082,422,108200,3029.0,0.0022111267,0.2,10810.0,0.0,-0.0082061327062547,118312.265625,-1.424892121553421,2.187490463256836e-05,0.0003,58451.48828125
256,1083,422,108300,3422.0,0.0008940835,0.2,10820.0,0.0,-0.0043812100429931,210580.23515625,-1.432949161529541,5.960464477539064e-08,0.0003,70979.1796875
256,1084,423,108400,2631.0,0.00032716134,0.2,10830.0,0.0,-0.0031169795911409,223415.9828125,-1.4831731498241425,5.960464477539064e-08,0.0003,130068.1328125
256,1085,423,108500,4925.0,0.0003763769,0.2,10840.0,0.0,-0.0021203447602601,143110.219921875,-1.4306864321231842,1.788139343261719e-07,0.0003,79577.4609375
256,1086,423,108600,3120.0,0.00032136915,0.2,10850.0,0.0,-0.0020035681311128,548650.6125,-1.439317959547043,-1.1920928955078125e-07,0.0003,256983.890625
256,1087,424,108700,2927.0,0.00037388678,0.2,10860.0,0.0,-0.002977853768516,199407.00078125,-1.4261502265930175,0.0,0.0003,107096.3515625
256,1088,424,108800,4691.0,0.00088054605,0.2,10870.0,0.0,-0.0052862206634017,181396.12109375,-1.4856589436531067,-1.1920928955078125e-07,0.0003,67265.84375
256,1089,425,108900,3553.0,0.00032330345,0.2,10880.0,0.0,-0.0018476362352885,383471.8171875,-1.507586133480072,0.0,0.0003,200197.03125
256,1090,425,109000,2897.0,0.00019433085,0.2,10890.0,0.0,-0.0018841052562493,220719.37890625,-1.4966727435588836,2.384185791015625e-07,0.0003,105383.4921875
256,1091,425,109100,5193.0,0.00025091931,0.2,10900.0,0.0,-0.0018264637328684,155299.9921875,-1.4599540114402771,0.0,0.0003,80223.7265625
256,1092,426,109200,3671.0,7.39377e-05,0.2,10910.0,0.0,-0.0003120001019851,418697.715625,-1.4530642747879028,0.0,0.0003,210049.609375
256,1093,426,109300,4621.0,0.00051705627,0.2,10920.0,0.0,-0.0042451830195204,249515.42734375,-1.4741393685340882,0.0,0.0003,120019.34375
256,1094,426,109400,2765.0,0.0002506112,0.2,10930.0,0.0,-0.0012493901384004,409715.2125,-1.444875419139862,0.0,0.0003,255405.53125
256,1095,427,109500,3457.0,0.000479846,0.2,10940.0,0.0,-0.0022594721132009,172232.00625,-1.5428168177604675,2.980232238769531e-07,0.0003,101508.15625
256,1096,427,109600,2310.0,0.00034339473,0.2,10950.0,0.0,-0.0022331933821533,234651.8375,-1.4408695578575137,0.0,0.0003,108580.84375
256,1097,428,109700,4141.0,0.00057778053,0.2,10960.0,0.0,-0.0022211923424038,57558.661328125,-1.4427077233791352,2.384185791015625e-07,0.0003,22823.60546875
256,1098,428,109800,3255.0,0.0010913725,0.2,10970.0,0.0,-0.0056956096203066,473451.2640625,-1.5231874287128448,0.0,0.0003,262247.875
256,1099,428,109900,3044.0,0.001180697,0.2,10980.0,0.0,-0.0052367682816111,164668.1875,-1.4951970815658568,0.0,0.0003,80755.359375
256,1100,429,110000,4521.0,0.00184285,0.2,10990.0,0.0,-0.0065117582467792,135024.105859375,-1.4996964514255524,-2.384185791015625e-07,0.0003,56267.8828125
256,1101,429,110100,3600.0,0.0005787612,0.2,11000.0,0.0,-0.0005173209443455,556287.8125,-1.4726193249225616,-1.1920928955078125e-07,0.0003,223349.546875
256,1102,429,110200,3662.0,0.0002333011,0.2,11010.0,0.0,-0.0018848238574719,268589.04765625,-1.4157704710960388,1.1920928955078125e-07,0.0003,115376.5859375
256,1103,430,110300,3076.0,0.00029242504,0.2,11020.0,0.0,-0.0022808325607911,235571.6875,-1.4685161650180816,0.0,0.0003,117681.5
256,1104,430,110400,2251.0,0.00128638,0.2,11030.0,0.0,-0.0074425667233299,204490.30234375,-1.486301451921463,5.960464477539064e-08,0.0003,105350.0859375
256,1105,431,110500,4769.0,0.0028182347,0.2,11040.0,0.0013888888992369,-0.0048554794600931,104128.08828125,-1.4542199552059174,0.0,0.0003,56113.171875
256,1106,431,110600,3375.0,0.00038549368,0.2,11050.0,0.0,-0.0027307908327202,572726.7484375,-1.47477086186409,0.0,0.0003,270112.90625
256,1107,431,110700,2703.0,0.0008394399,0.2,11060.0,0.0,-0.005966912585427,262062.35,-1.501369202136993,-1.1920928955078125e-07,0.0003,115016.3671875
